from_id	to_id	weight
20528	3540	1
31007	2756	1
16689	4128	1
18577	2839	1
6553	3232	1
29157	3809	1
16443	3707	1
6446	4205	1
33007	3954	1
5264	3310	1
12143	2951	1
7588	4176	1
28304	4137	1
27460	4637	1
17466	4554	1
27347	3374	1
17468	3067	1
5719	4201	1
5305	3148	1
26981	2767	1
28312	4521	1
31970	3381	1
20136	3463	1
27644	3392	1
34766	3289	1
8849	2704	1
32199	3371	1
12821	3238	1
23022	3984	1
28600	3386	1
23701	3925	1
28650	3985	1
16521	4400	1
32661	3085	1
32943	4443	1
16394	4014	1
6193	4275	1
20341	3881	1
18068	3153	1
22586	3216	1
21338	3803	1
33279	4251	1
8630	4220	1
6259	3680	1
31267	3680	1
6177	3156	1
18127	2714	1
15675	2998	1
23897	3182	1
19080	2912	1
8395	3088	1
34915	2869	1
11553	3318	1
30315	3054	1
28383	2707	1
32354	4478	1
11602	4417	1
30055	3924	1
29879	4280	1
25885	3544	1
28465	2822	1
22443	3001	1
14465	3989	1
23737	3267	1
35043	4054	1
13534	3608	1
11875	2701	1
28069	2931	1
6743	4166	1
31452	3996	1
30419	4413	1
7914	4166	1
29072	3738	1
29238	4223	1
10439	4556	1
15532	2904	1
22230	3190	1
20130	4674	1
27562	3818	1
10031	3348	1
28061	3232	1
9080	3691	1
12134	3614	1
11398	3787	1
23476	2701	1
24700	3036	1
6582	4462	1
5699	4551	1
5088	3252	1
21517	3026	1
33066	3610	1
12073	3495	1
23130	3007	1
32583	3790	1
32819	3588	1
22120	4253	1
5009	3442	1
17765	3374	1
19242	2850	1
32370	3739	1
30125	3491	1
5624	4176	1
26949	4452	1
15729	4556	1
15263	3334	1
10856	4228	1
15239	3910	1
8084	4357	1
20320	3122	1
4710	3076	1
34627	2769	1
29004	3863	1
22404	4538	1
19298	3636	1
5894	4496	1
24491	4680	1
10339	3739	1
5778	3455	1
26348	4270	1
34337	4074	1
34581	4108	1
20840	2980	1
34638	3491	1
17073	4376	1
14110	4079	1
23659	2958	1
22803	4463	1
34895	3488	1
9849	2840	1
8319	3657	1
14319	4681	1
5393	4583	1
31876	4215	1
7955	4596	1
9925	4393	1
32214	4011	1
33822	3225	1
9636	2936	1
25363	3548	1
15097	2825	1
25048	3406	1
31390	3001	1
20406	2978	1
9447	4114	1
20807	3072	1
14728	2752	1
5565	3915	1
30027	2808	1
13227	3693	1
8371	4496	1
32389	3675	1
6551	4343	1
14315	2714	1
30968	2913	1
35014	3999	1
21558	4496	1
5022	3191	1
33073	4161	1
16677	4468	1
20041	3887	1
32275	4496	1
8029	4276	1
5983	4170	1
12829	4134	1
30192	2767	1
5061	3313	1
7460	3787	1
9050	3747	1
34348	3496	1
30512	3593	1
31591	3955	1
15903	3693	1
23257	4509	1
26354	4467	1
16954	3649	1
6817	3423	1
27639	3598	1
11448	4577	1
13671	3442	1
12817	3110	1
16826	4570	1
16177	3904	1
20907	3783	1
34981	4507	1
8316	2844	1
31351	4611	1
18512	2938	1
29386	3333	1
9949	3647	1
18440	3088	1
11014	4343	1
12210	3252	1
23681	4230	1
30550	4293	1
23424	2868	1
27986	4458	1
16339	4322	1
14207	4198	1
32252	3590	1
33540	3313	1
10973	2699	1
15312	3616	1
9284	2745	1
33341	3332	1
21198	3716	1
33517	4626	1
26668	3406	1
23672	3605	1
8588	4140	1
9962	3049	1
19809	3403	1
8011	4371	1
17873	2738	1
21409	3609	1
14575	4210	1
13626	3635	1
31465	3349	1
26234	2853	1
16427	2738	1
4951	4206	1
26671	2702	1
27169	4666	1
14148	3173	1
21634	3809	1
9144	3494	1
31434	3844	1
18302	4232	1
28455	3113	1
11578	4001	1
8442	2783	1
20007	4414	1
29403	4550	1
14232	2760	1
21833	4591	1
20135	4266	1
27604	3124	1
22057	3540	1
18078	3340	1
26181	4404	1
16121	4181	1
22741	4525	1
30046	3054	1
24687	3155	1
29981	2877	1
4997	3890	1
20409	4139	1
34388	3494	1
19062	3672	1
22875	3526	1
10803	3621	1
33416	3635	1
14357	2737	1
14335	4118	1
32885	4362	1
23385	4636	1
31612	4404	1
6525	4485	1
19784	4615	1
34953	3964	1
26165	4382	1
11559	4404	1
24569	3968	1
25326	3494	1
27537	3277	1
6499	4013	1
13912	3576	1
9566	3249	1
25499	3155	1
16597	3022	1
20074	2727	1
14950	3206	1
8419	3580	1
20803	2853	1
23320	4064	1
32522	3905	1
12975	3271	1
32901	4672	1
19554	2972	1
34217	2898	1
7389	2926	1
32772	2925	1
22024	2964	1
33372	2904	1
26357	3953	1
25196	4651	1
15580	3930	1
6842	4676	1
17453	3013	1
9565	2796	1
22421	2972	1
16649	2909	1
32447	3290	1
32363	3276	1
22865	3381	1
5654	4580	1
5355	4220	1
33262	3872	1
33171	4486	1
5796	2970	1
26222	3549	1
22499	3103	1
17956	4245	1
22435	2950	1
25879	4086	1
24166	3371	1
20696	3176	1
30100	2791	1
23307	3457	1
11941	3415	1
16430	4560	1
32827	3113	1
21955	3792	1
33664	4148	1
13911	3282	1
25881	3623	1
25983	3686	1
6564	3617	1
34881	3306	1
28294	4134	1
6424	3496	1
13826	2979	1
27727	2967	1
26719	3396	1
30404	3724	1
29505	4041	1
13595	3581	1
11363	3160	1
31981	2735	1
10590	3301	1
22981	2840	1
12701	4291	1
8641	4531	1
13059	3679	1
34503	3846	1
10498	3388	1
15586	4178	1
5865	3891	1
7809	4700	1
31951	3953	1
20957	4139	1
14590	4349	1
23498	3953	1
19447	3229	1
31283	2980	1
32003	2892	1
31133	3697	1
9415	4212	1
23614	3500	1
9535	4598	1
20248	3827	1
10830	3256	1
24908	3080	1
26366	3961	1
25878	3451	1
5104	3725	1
17263	3148	1
14094	4233	1
10400	2858	1
15704	4284	1
27657	3678	1
18520	4028	1
6304	3396	1
8923	3724	1
12513	3691	1
17211	3942	1
26254	4633	1
34848	3652	1
22342	3823	1
15200	2922	1
28563	2819	1
9826	4152	1
25289	2964	1
7128	4684	1
27282	3566	1
12783	4476	1
22939	4385	1
6010	4549	1
29373	4612	1
23684	2951	1
13042	2931	1
8293	3202	1
28450	3418	1
5079	4279	1
17462	3983	1
33009	4234	1
27408	3067	1
13755	3802	1
18082	2912	1
12253	3883	1
6252	4623	1
4800	4134	1
29039	3847	1
9867	3160	1
27972	4555	1
20704	3591	1
7919	2897	1
26383	3534	1
17795	4264	1
21188	3055	1
24114	3303	1
17943	2902	1
17334	3037	1
15443	4570	1
27070	3985	1
17298	2983	1
23630	4483	1
7805	3088	1
10644	3640	1
25426	2695	1
9703	3864	1
23028	3060	1
30473	4288	1
28015	2820	1
22226	3961	1
7751	4231	1
30359	3365	1
27689	2721	1
6881	2780	1
18061	2944	1
26003	3128	1
26758	3757	1
8618	3537	1
5675	3202	1
30223	3028	1
8557	2863	1
20562	3035	1
34282	3569	1
31507	3724	1
25275	3388	1
8556	3101	1
22441	3500	1
8954	3943	1
17366	3580	1
20440	3012	1
34482	4329	1
24572	3464	1
21875	3014	1
14891	4268	1
20062	3008	1
31201	3442	1
26551	4553	1
25050	3065	1
18203	4269	1
13885	3119	1
7618	4656	1
5099	3992	1
23124	2960	1
14166	3462	1
33932	3383	1
6116	3447	1
11631	3200	1
8262	3537	1
6828	4605	1
18562	4228	1
18669	4509	1
6816	3797	1
16993	3932	1
26009	2834	1
28436	4674	1
11196	2900	1
17443	3188	1
5928	3799	1
13351	3768	1
10360	4669	1
34150	2711	1
27756	3276	1
26204	3350	1
25938	3061	1
5086	3201	1
20787	2873	1
6933	4062	1
15187	3443	1
34399	3664	1
31375	4402	1
6130	3004	1
31783	2981	1
30608	3258	1
5203	2726	1
14458	3161	1
10308	4418	1
8177	3365	1
30543	2815	1
17626	3278	1
12488	4145	1
26266	3992	1
24072	2787	1
26470	2852	1
5412	2987	1
30261	3850	1
15026	2926	1
9418	2950	1
10525	2757	1
29158	4354	1
21889	4323	1
8584	3640	1
8509	3069	1
13468	3467	1
15467	3691	1
27268	4214	1
17985	4473	1
9098	4493	1
14269	3226	1
25809	3866	1
13704	4183	1
26881	3236	1
30967	2962	1
14491	2968	1
32678	2857	1
29062	3959	1
15785	3897	1
25516	2900	1
8930	4655	1
28766	4509	1
18126	3926	1
34324	3688	1
31346	3808	1
11918	4090	1
33680	3113	1
24928	4617	1
34702	3537	1
15650	2891	1
32809	3144	1
24443	4173	1
19620	4057	1
12875	4189	1
6161	3694	1
11997	4219	1
23801	3796	1
20681	3478	1
17969	4263	1
31025	4114	1
24462	4364	1
31226	4624	1
12062	3421	1
16578	3107	1
13654	3846	1
17267	4531	1
13238	4056	1
33142	2720	1
28497	3620	1
15534	4674	1
19944	3965	1
27016	4584	1
13005	3536	1
16287	4605	1
17838	3626	1
10645	3935	1
16275	3544	1
22547	3338	1
21170	4176	1
31920	2926	1
15720	4652	1
27321	4220	1
5429	4424	1
28420	4349	1
17930	4492	1
32206	2796	1
19361	3803	1
21672	4100	1
32694	2787	1
17694	3776	1
32663	3032	1
19759	4162	1
8927	3867	1
31036	3979	1
10521	3879	1
26745	3786	1
32501	2822	1
7154	3174	1
22357	4006	1
17715	3211	1
13746	4444	1
28641	3646	1
32673	3037	1
24618	3834	1
9641	3688	1
12519	4354	1
25282	3499	1
29699	3148	1
27786	4056	1
7306	2697	1
13750	3776	1
20456	4205	1
27570	3959	1
17876	3160	1
22508	2993	1
24085	2864	1
33951	4682	1
22213	3941	1
20031	4621	1
34034	4665	1
28308	3959	1
33873	4245	1
28170	4411	1
33961	3946	1
10276	4151	1
12752	3333	1
9972	4665	1
20083	3832	1
16845	4441	1
9192	4130	1
22286	4625	1
21202	4338	1
24547	4014	1
25129	3608	1
5847	4356	1
25556	3737	1
6696	3130	1
26805	4596	1
22836	2965	1
23960	2978	1
27944	2912	1
15936	3862	1
26046	3032	1
23271	3354	1
29643	4665	1
12312	3281	1
28969	3473	1
16323	4177	1
13787	2935	1
9466	3308	1
19386	3148	1
24650	3062	1
26051	3275	1
14621	2860	1
30985	4651	1
24148	3933	1
31882	3373	1
20425	3995	1
26175	3808	1
16138	4389	1
7339	3932	1
11438	4619	1
17907	3567	1
31626	2734	1
25024	3290	1
8217	4096	1
18991	4429	1
15708	3917	1
11975	3979	1
28358	4374	1
28089	2835	1
24187	3632	1
30695	2714	1
26340	4049	1
4806	3979	1
31198	3597	1
9708	4054	1
21052	3997	1
8151	4574	1
10993	3991	1
22250	4086	1
20928	4435	1
20502	4220	1
32209	2859	1
32079	2835	1
25277	3647	1
12059	4060	1
33791	2973	1
18840	4014	1
33349	4231	1
31266	4272	1
30181	4356	1
7104	3268	1
21981	2805	1
18653	4205	1
5300	3515	1
31191	2870	1
6203	3597	1
17374	2701	1
19626	4676	1
15513	4569	1
31980	3645	1
25764	3880	1
26087	4283	1
14692	4680	1
6215	4259	1
14051	4069	1
33801	3058	1
7226	3042	1
16029	3516	1
9905	3085	1
8855	3753	1
14509	2800	1
32295	4484	1
13397	2996	1
21831	2947	1
22589	4508	1
23091	4271	1
25491	3695	1
34468	4109	1
34190	3719	1
33522	3569	1
19653	3741	1
31094	3229	1
11330	2910	1
18705	3042	1
11114	4220	1
25602	4381	1
9590	2954	1
6779	3298	1
27167	4569	1
23146	3904	1
9739	4420	1
28604	3504	1
23242	4485	1
19874	4695	1
18573	3491	1
34374	4659	1
5763	3627	1
21852	3549	1
24057	3240	1
18064	4109	1
23688	3999	1
28742	3047	1
31841	3498	1
11402	3329	1
25732	4170	1
16492	2695	1
6742	3557	1
9147	3112	1
20322	4292	1
16476	4292	1
22734	3458	1
12192	4508	1
16850	4556	1
29509	3618	1
30392	2943	1
33959	3473	1
27204	3513	1
14710	3333	1
25947	4008	1
23104	3355	1
19538	2922	1
29120	3979	1
27304	3076	1
33943	4243	1
4860	3767	1
22446	3744	1
23284	3123	1
8520	4333	1
32255	3482	1
24121	4338	1
25721	4236	1
19132	3402	1
16231	3515	1
34858	3747	1
22197	4416	1
32582	3753	1
30809	3453	1
21582	3410	1
28247	2912	1
5232	4596	1
8655	4106	1
20500	4548	1
26380	3413	1
10728	3444	1
16152	4039	1
13790	2870	1
16023	4615	1
14184	3707	1
14293	3447	1
4841	2838	1
17789	3442	1
7384	4200	1
30977	2999	1
6627	4485	1
27049	3579	1
8712	3580	1
31021	3627	1
13679	3709	1
18806	4141	1
17379	4381	1
34270	2834	1
22991	3093	1
19527	2943	1
4986	4338	1
24469	4341	1
11710	4520	1
5094	3460	1
34040	3682	1
15065	4681	1
27747	3048	1
31338	3700	1
5402	3453	1
13343	4621	1
16529	3451	1
12824	4253	1
23957	4063	1
12809	3650	1
9083	3829	1
10102	3113	1
31250	3314	1
20017	4282	1
7050	3799	1
6913	3417	1
17122	4334	1
14075	4569	1
24964	2853	1
29364	3384	1
11079	3876	1
19935	4409	1
20904	3657	1
29195	3935	1
34269	3782	1
10046	3403	1
30040	3499	1
6411	3672	1
31100	4525	1
15715	4409	1
21088	3451	1
30732	3049	1
19196	2801	1
24237	4630	1
30145	3097	1
32807	4074	1
17439	4156	1
19166	4385	1
31645	4382	1
12107	2811	1
20066	3464	1
14733	2959	1
14230	4214	1
22973	3417	1
30686	3836	1
6383	4062	1
16748	4154	1
9951	2974	1
19887	3452	1
22116	4298	1
32246	4476	1
4758	3729	1
12300	3406	1
14405	3784	1
19393	3682	1
22275	4043	1
19980	2908	1
31188	3300	1
13455	4695	1
20867	3966	1
17336	3366	1
34811	4356	1
22751	2936	1
27900	3136	1
24004	3469	1
18593	3699	1
19332	3456	1
7328	4334	1
15435	3799	1
9292	3616	1
6076	4486	1
21979	2975	1
21372	3340	1
25817	4099	1
5427	3968	1
6892	4027	1
21045	4482	1
10779	3209	1
28411	3514	1
23900	2873	1
16308	3058	1
16852	2701	1
11730	3703	1
25376	2760	1
26749	4404	1
9371	2807	1
27796	3799	1
32792	4520	1
10483	3406	1
12162	3858	1
9353	3747	1
17687	3345	1
16702	4596	1
10083	4620	1
29949	3294	1
13562	4585	1
28382	2936	1
24848	2752	1
32555	4409	1
20648	4089	1
6798	4245	1
25481	3792	1
33065	3288	1
14927	3883	1
10500	3560	1
9779	4402	1
26252	3062	1
28842	4621	1
19099	4318	1
16107	4043	1
15563	4596	1
8488	4429	1
6184	4441	1
9917	3254	1
6540	3697	1
11084	3384	1
20146	2707	1
34256	4318	1
29898	4145	1
9233	4025	1
17713	3778	1
31206	4482	1
7974	3067	1
11095	4689	1
23744	3711	1
7071	2749	1
22937	4596	1
32681	3949	1
21050	3460	1
32765	3004	1
9524	3496	1
29376	3014	1
18767	3496	1
33938	2781	1
22364	3421	1
22844	2794	1
33170	4310	1
16281	3215	1
23973	3213	1
16313	3724	1
16635	3580	1
30280	3686	1
15552	2757	1
6191	2869	1
11829	4547	1
27273	3174	1
30136	3932	1
30603	4633	1
11910	3522	1
27418	2710	1
26561	4531	1
7337	3496	1
24982	3046	1
7694	2855	1
25699	4641	1
18254	3921	1
32358	3496	1
32372	4606	1
22947	3985	1
8477	4026	1
17001	4310	1
24562	3570	1
24306	3933	1
21893	3313	1
33367	3570	1
12697	3496	1
21278	3707	1
6632	2795	1
21142	3768	1
18745	3971	1
15116	3614	1
19843	4448	1
25249	2710	1
6689	3996	1
8999	2793	1
31251	3583	1
13658	4592	1
32121	4313	1
6825	4122	1
5330	2870	1
24648	4204	1
25074	2852	1
10264	4568	1
26163	3517	1
22194	3389	1
33047	3570	1
22716	3355	1
17407	3640	1
12730	3373	1
30343	2976	1
33551	3201	1
34906	4370	1
22108	3824	1
32609	4186	1
21737	2823	1
18645	3359	1
15502	4366	1
17632	3694	1
20800	2926	1
26482	4490	1
34822	2870	1
15477	4354	1
13398	3156	1
11541	4354	1
6333	2780	1
30036	4007	1
13354	3724	1
6876	3766	1
27112	3705	1
15109	3879	1
15640	3863	1
5398	3598	1
22955	3660	1
6009	3101	1
10749	2820	1
10008	3942	1
7584	3863	1
26516	3600	1
30716	4354	1
34940	4126	1
29043	3016	1
19886	3032	1
9903	3576	1
10072	4194	1
7229	3689	1
27759	4140	1
6923	3801	1
29241	3650	1
26515	3570	1
7099	3560	1
33407	4060	1
21144	2718	1
33466	2999	1
8411	3063	1
33815	3478	1
9883	4215	1
23419	4130	1
30109	3989	1
17027	3720	1
30631	4284	1
33037	4493	1
9939	3357	1
12946	4096	1
12486	4307	1
12596	3698	1
17602	4093	1
6620	2727	1
17416	4497	1
14189	4263	1
5939	4340	1
34298	4103	1
9148	3265	1
12246	3406	1
29223	3995	1
10813	2850	1
6559	2726	1
5288	2881	1
28640	4624	1
34946	4684	1
30626	3262	1
11612	4596	1
26349	4619	1
9751	4609	1
34221	4284	1
6408	3568	1
13900	3148	1
19735	3196	1
25383	3987	1
29870	4410	1
10269	2992	1
21469	4509	1
21226	4649	1
18866	2937	1
35127	3205	1
22377	4594	1
6533	3294	1
13174	4429	1
26839	2737	1
9766	3550	1
12180	3012	1
11219	4591	1
6301	3576	1
12729	3388	1
28808	3776	1
13268	3595	1
27763	3768	1
26775	4239	1
26367	4619	1
32049	3810	1
25108	4310	1
7057	4597	1
23372	2926	1
10926	4568	1
29991	2950	1
21164	2700	1
26243	3492	1
34998	4144	1
24140	3046	1
24521	2978	1
22430	4025	1
25780	4676	1
17998	4360	1
13807	2858	1
27172	3069	1
11849	3550	1
15611	3036	1
31054	4093	1
17940	3123	1
30087	4575	1
22592	4083	1
19830	4108	1
11862	3786	1
28405	3072	1
21269	3591	1
35017	3880	1
25418	3082	1
23527	3434	1
11350	4104	1
17757	3972	1
30003	3067	1
11252	2981	1
14123	4628	1
11257	4284	1
27306	2981	1
21502	4402	1
27195	4536	1
5417	4025	1
28816	3258	1
19495	3916	1
31572	4415	1
23533	3607	1
19532	3148	1
11316	4341	1
8936	4640	1
17266	4605	1
30709	3298	1
13535	2722	1
20465	3647	1
32801	3523	1
6641	2720	1
32493	3988	1
31907	2709	1
25476	4318	1
20349	4004	1
21624	4338	1
15804	3569	1
12174	3724	1
9956	4341	1
25672	3688	1
22312	3258	1
32674	3189	1
31067	3232	1
22448	3213	1
26938	3045	1
24750	3915	1
11184	3063	1
28701	2821	1
33316	3778	1
6694	4134	1
27405	3611	1
23867	3381	1
32969	3566	1
17834	3576	1
5251	4547	1
6643	3347	1
30569	3327	1
18932	3618	1
33110	3524	1
9312	4428	1
18308	3583	1
6129	2993	1
12207	3608	1
7011	3818	1
10790	4128	1
10613	4476	1
15156	2714	1
10991	3387	1
4805	3539	1
11347	3988	1
16972	3507	1
28096	4621	1
28199	3748	1
18635	3695	1
10532	3488	1
20935	4332	1
30861	3548	1
11931	3001	1
12155	3226	1
30746	2903	1
10340	3933	1
27733	2939	1
4836	4274	1
11463	3200	1
20183	3246	1
19856	3240	1
26789	3647	1
30598	2703	1
14944	3229	1
6428	3662	1
18754	3570	1
25726	3229	1
30378	3721	1
22297	2798	1
25730	4083	1
4713	3293	1
6121	3741	1
17506	3834	1
21654	2903	1
34612	3586	1
28287	2703	1
5842	3580	1
29163	4648	1
32008	3060	1
12782	3826	1
21483	3954	1
11307	4170	1
16608	4170	1
21207	3580	1
6812	3787	1
8710	4416	1
31577	3686	1
24489	3110	1
18680	2854	1
15831	2834	1
16984	3374	1
19432	3796	1
5204	4204	1
20358	2849	1
26433	3368	1
26327	3220	1
29320	4414	1
19255	4334	1
19470	3267	1
23619	3826	1
12454	4115	1
32610	3057	1
16028	4030	1
27803	4122	1
15355	4381	1
26481	3298	1
28805	3229	1
32923	3042	1
31964	4118	1
9412	3639	1
17951	3639	1
18274	3058	1
5589	4324	1
26510	3197	1
5594	3558	1
23345	4448	1
17106	3614	1
31596	4096	1
21520	3197	1
30800	4013	1
4826	2963	1
7802	4431	1
18567	4347	1
14814	4505	1
32754	3686	1
31600	2995	1
19260	3999	1
15995	3700	1
9308	3023	1
15313	3588	1
9970	2850	1
33236	3645	1
17721	3349	1
14362	2990	1
19775	4272	1
13461	4386	1
18486	2758	1
32243	3252	1
33839	3191	1
16236	4201	1
26113	3201	1
20416	3958	1
20087	2966	1
23866	3756	1
20030	4079	1
13363	3036	1
4811	3479	1
33451	3875	1
17343	3043	1
33000	4460	1
30180	3436	1
22711	4381	1
14121	4693	1
10278	4614	1
15461	4170	1
33807	4592	1
14470	3406	1
20262	3375	1
15324	4115	1
21950	3204	1
18807	3602	1
21175	3129	1
29547	4341	1
13214	2931	1
34056	3775	1
32322	4416	1
26134	3171	1
14858	2714	1
16317	3191	1
33792	3247	1
7617	3047	1
34569	4702	1
10929	3631	1
19924	4400	1
25400	4220	1
11460	3746	1
32208	4029	1
13280	3146	1
32183	3340	1
22004	4334	1
9329	3041	1
15330	4237	1
7592	4189	1
13197	3729	1
29477	3672	1
11811	4382	1
16670	3340	1
32526	3494	1
7876	2937	1
30667	4343	1
9221	2872	1
22455	4336	1
9282	3406	1
28525	4522	1
6583	3635	1
15427	4522	1
31535	3340	1
18977	3877	1
21272	4520	1
33284	3363	1
12927	4206	1
10154	3459	1
17265	4553	1
29557	3247	1
15922	3404	1
7897	3646	1
32128	4253	1
27451	3297	1
8963	3829	1
34801	3438	1
31906	3406	1
16285	4466	1
6260	3829	1
11328	4296	1
7496	4336	1
15610	3247	1
22059	3097	1
13193	3609	1
5211	4615	1
23574	3097	1
28127	4382	1
20253	3083	1
21976	4632	1
11444	3799	1
24799	3512	1
19273	4139	1
26756	2714	1
28283	4648	1
13424	3173	1
14910	3345	1
5350	2760	1
4717	4407	1
33874	3499	1
4949	3729	1
5289	2738	1
31045	3494	1
31886	2964	1
4788	3957	1
14839	3279	1
26410	3635	1
6037	3861	1
5201	3530	1
12961	4102	1
29579	4122	1
14271	2850	1
27707	3839	1
29833	3792	1
20981	3560	1
33978	4575	1
24486	2733	1
5082	3381	1
31836	3616	1
11214	3012	1
17448	3568	1
5906	2791	1
23471	3650	1
14502	4354	1
33775	3301	1
11281	4674	1
5614	4402	1
6563	3725	1
22775	3695	1
24076	3357	1
17150	3768	1
8019	4145	1
29005	3153	1
26597	4678	1
20378	4529	1
18494	3258	1
8122	2757	1
31604	3836	1
33954	4063	1
21475	2757	1
27339	3301	1
22764	3724	1
29617	3318	1
29548	4678	1
10381	4575	1
10794	4001	1
5684	4448	1
13723	3560	1
27439	4103	1
7875	4288	1
18884	4672	1
30066	4230	1
24147	3396	1
18902	4527	1
10826	3722	1
24885	2848	1
27404	4224	1
18713	4309	1
16545	2844	1
14918	3154	1
18298	4074	1
19681	4056	1
28115	4682	1
20751	3790	1
21386	3496	1
29740	2755	1
10059	2958	1
25935	3700	1
9806	4655	1
13043	3722	1
6451	2981	1
12187	3496	1
28623	4176	1
12899	4422	1
32349	3144	1
34289	2918	1
4918	3247	1
16782	4703	1
28829	2855	1
19546	2872	1
17133	3880	1
12446	2795	1
25784	2826	1
32037	2862	1
28695	3887	1
14930	2815	1
34671	3598	1
26980	3551	1
10270	4284	1
28062	4189	1
14100	3875	1
34023	3038	1
9784	3534	1
15144	2892	1
16612	3068	1
11809	4230	1
27885	2861	1
27977	3234	1
16423	3621	1
23955	3019	1
11213	3524	1
26935	2782	1
25322	3472	1
33452	3274	1
17988	3724	1
30254	3002	1
35042	2881	1
6170	3603	1
5259	2793	1
18803	3595	1
13445	4261	1
10712	4317	1
20746	3879	1
22374	4531	1
24426	3229	1
27392	2839	1
16210	3035	1
31180	4282	1
15628	4553	1
25021	3423	1
35157	4175	1
21750	4224	1
6497	2737	1
15593	4539	1
29500	2757	1
5731	3835	1
31462	2771	1
33999	2925	1
16271	3375	1
6310	3470	1
25972	3032	1
23939	2728	1
10563	3001	1
18231	2950	1
10584	3724	1
26098	3588	1
15474	4007	1
33697	4317	1
24145	3724	1
12408	3364	1
31819	3958	1
10902	3019	1
15767	3562	1
32921	3063	1
22521	3396	1
25262	2745	1
26118	2886	1
6469	4006	1
10202	2986	1
15805	4015	1
12366	3405	1
34552	2848	1
18828	2814	1
27913	3101	1
10310	4681	1
19186	3680	1
13496	3106	1
9104	4001	1
6141	4625	1
13711	3798	1
11461	3046	1
22413	3423	1
