from_id	to_id	weight
15945	5828	1
15945	8222	1
15949	5515	1
15949	8317	1
15949	13200	1
15961	5325	1
15961	5873	1
15961	4432	1
15962	13383	1
15962	13386	1
15962	4433	1
15979	5080	1
15979	10683	1
15983	6281	1
15983	3438	1
15983	4442	1
15985	5984	1
15985	6092	1
16005	13785	1
16005	1149	1
16005	3158	1
16005	4577	1
16035	12660	1
16035	4595	1
16035	4597	1
16036	13542	1
16036	548	1
16036	4598	1
16045	13605	1
16068	1854	1
16068	8587	1
16077	36	1
16077	2044	1
16077	3158	1
16077	4620	1
16083	9365	1
16083	13988	1
16089	2028	1
16089	9611	1
16089	11749	1
16089	2615	1
16089	4629	1
16089	4630	1
16089	4631	1
16090	4469	1
16104	9346	1
16104	13835	1
16104	13836	1
16112	2248	1
16112	14238	1
16112	592	1
16112	778	1
16124	9536	1
16124	9677	1
16124	13513	1
16124	13518	1
16124	13539	1
16125	5877	1
16125	1793	1
16129	6656	1
16129	12297	1
16129	13527	1
16135	1974	1
16135	13928	1
16135	13941	1
16135	13986	1
16141	9205	1
16141	4657	1
16141	4659	1
16151	2834	1
16151	9328	1
16151	856	1
16151	2389	1
16152	9527	1
16152	13851	1
16158	13535	1
16158	13558	1
16158	13559	1
16159	13685	1
16159	13761	1
16159	598	1
16161	9324	1
16161	14446	1
16161	2603	1
16179	4796	1
16179	4680	1
16185	13723	1
16185	1464	1
16193	3017	1
16193	2948	1
16206	9448	1
16206	9481	1
16206	2224	1
16206	4692	1
16220	1748	1
16220	3404	1
16223	13060	1
16223	4796	1
16223	1014	1
16224	11656	1
16224	11657	1
16224	2316	1
16224	4703	1
16227	14339	1
16227	13098	1
16227	1799	1
16227	2320	1
16230	71	1
16230	72	1
16230	4707	1
16232	1887	1
16232	9829	1
16232	613	1
16234	2672	1
16234	9580	1
16234	9663	1
16237	5869	1
16237	6064	1
16237	4709	1
16239	8719	1
16239	2583	1
16239	4710	1
16241	12734	1
16241	14339	1
16241	6218	1
16241	13098	1
16241	112	1
16241	1799	1
16242	6061	1
16242	383	1
16242	929	1
16247	11708	1
16247	9744	1
16247	896	1
16247	3565	1
16252	13925	1
16252	36	1
16252	1149	1
16252	3158	1
16320	1747	1
16320	1748	1
16320	21	1
16320	5165	1
16320	7197	1
16324	9356	1
16324	9358	1
16324	9359	1
16326	13542	1
16326	13572	1
16326	548	1
16326	1150	1
16327	9461	1
16327	2405	1
16327	7202	1
16327	7203	1
16329	13542	1
16329	13545	1
16329	548	1
16330	13542	1
16330	548	1
16330	799	1
16332	12967	1
16332	13181	1
16332	554	1
16332	613	1
16333	520	1
16333	727	1
16334	12967	1
16334	13181	1
16334	554	1
16334	613	1
16336	1394	1
16336	3325	1
16336	3760	1
16340	12166	1
16340	370	1
16340	371	1
16341	58	1
16341	371	1
16341	3752	1
16341	7207	1
16351	58	1
16351	3576	1
16351	4584	1
16351	4585	1
16353	6055	1
16353	8847	1
16353	8848	1
16353	9736	1
16353	13349	1
16353	408	1
16353	514	1
16353	515	1
16353	1962	1
16353	3281	1
16353	6996	1
16353	7088	1
16353	7212	1
16353	7213	1
16353	7214	1
16358	6061	1
16358	383	1
16358	527	1
16358	548	1
16358	799	1
16358	929	1
16369	8636	1
16369	414	1
16370	1974	1
16370	8636	1
16370	414	1
16371	9730	1
16371	524	1
16371	7226	1
16375	9450	1
16375	12507	1
16375	550	1
16375	2630	1
16375	7157	1
16375	7230	1
16382	9726	1
16382	9728	1
16383	3956	1
16383	13838	1
16383	13839	1
16383	5310	1
16383	7234	1
16384	13029	1
16384	13569	1
16384	590	1
16384	1158	1
16384	1339	1
16384	7235	1
16385	13569	1
16385	590	1
16385	1158	1
16385	1339	1
16389	9353	1
16389	9493	1
16389	1063	1
16397	371	1
16397	4612	1
16399	548	1
16399	727	1
16399	799	1
16399	4612	1
16402	7260	1
16405	8776	1
16405	12303	1
16405	13509	1
16405	13510	1
16408	6259	1
16408	9231	1
16408	9258	1
16408	9573	1
16437	2034	1
16437	9621	1
16437	2943	1
16437	7276	1
16439	13570	1
16439	727	1
16439	4612	1
16440	371	1
16440	7207	1
16444	371	1
16444	1587	1
16444	7207	1
16445	371	1
16445	4575	1
16449	9367	1
16449	9780	1
16449	12773	1
16449	3609	1
16449	3619	1
16449	3620	1
16449	3621	1
16449	3622	1
16449	3623	1
16449	3624	1
16449	7278	1
16451	9742	1
16451	2584	1
16454	13663	1
16454	503	1
16486	1854	1
16486	8587	1
16486	10293	1
16487	14429	1
16487	10291	1
16495	13756	1
16495	920	1
16495	983	1
16497	6061	1
16497	12945	1
16497	13126	1
16497	14327	1
16497	548	1
16497	799	1
16497	7292	1
16501	13718	1
16501	13785	1
16501	2853	1
16506	3551	1
16506	12166	1
16506	12535	1
16506	371	1
16506	7207	1
16521	6808	1
16521	9334	1
16521	422	1
16521	2372	1
16529	7305	1
16529	7306	1
16541	1093	1
16541	4747	1
16542	6502	1
16542	9326	1
16542	2302	1
16542	2980	1
16544	473	1
16544	474	1
16544	638	1
16544	639	1
16544	640	1
16544	641	1
16544	642	1
16544	643	1
16545	2247	1
16545	8509	1
16545	9402	1
16551	3551	1
16551	5857	1
16551	12535	1
16551	12585	1
16551	13803	1
16551	1631	1
16551	5159	1
16551	7068	1
16557	9747	1
16557	12585	1
16557	12945	1
16557	799	1
16561	3237	1
16575	13136	1
16575	657	1
16575	2612	1
16575	7330	1
16578	474	1
16578	643	1
16578	1607	1
16578	7331	1
16582	8853	1
16582	8854	1
16582	9546	1
16582	3283	1
16582	7332	1
16582	7333	1
16582	7334	1
16582	7335	1
16582	7336	1
16589	5175	1
16589	5643	1
16592	2737	1
16592	5175	1
16592	12362	1
16602	515	1
16602	1159	1
16602	4638	1
16609	9329	1
16609	9330	1
16609	2969	1
16609	7346	1
16610	9346	1
16610	13835	1
16610	13836	1
16613	13549	1
16613	40	1
16613	7348	1
16616	13542	1
16616	13572	1
16618	9372	1
16618	9373	1
16618	592	1
16618	1027	1
16621	10376	1
16621	10377	1
16621	2499	1
16628	9402	1
16628	17	1
16628	137	1
16635	5283	1
16635	13290	1
16635	61	1
16642	8719	1
16642	13579	1
16642	14032	1
16642	7363	1
16656	7369	1
16658	3017	1
16658	12533	1
16658	646	1
16658	2664	1
16665	13344	1
16665	7371	1
16665	7372	1
16665	7373	1
16668	3956	1
16668	4122	1
16668	2601	1
16671	9349	1
16671	9353	1
16671	726	1
16673	9416	1
16673	12641	1
16673	3563	1
16673	7376	1
16675	12493	1
16675	548	1
16675	727	1
16675	799	1
16683	12516	1
16683	14191	1
16683	7379	1
16687	13859	1
16687	13990	1
16687	2302	1
16687	7384	1
16689	799	1
16689	1542	1
16690	65	1
16690	548	1
16690	799	1
16690	1542	1
16697	2034	1
16697	9621	1
16697	2943	1
16714	8613	1
16714	13897	1
16714	633	1
16714	634	1
16732	9351	1
16732	2608	1
16732	3196	1
16732	3513	1
16732	5978	1
16732	7410	1
16735	14395	1
16735	13669	1
16735	7411	1
16751	3804	1
16751	4053	1
16751	7418	1
16757	13663	1
16757	616	1
16757	753	1
16767	9742	1
16767	13675	1
16770	9794	1
16770	7426	1
16774	9667	1
16774	7429	1
16774	7430	1
16776	9742	1
16776	13675	1
16790	13574	1
16790	13777	1
16790	2329	1
16793	9737	1
16793	12829	1
16793	7438	1
16806	9744	1
16806	896	1
16806	3565	1
16807	3542	1
16807	12376	1
16807	1339	1
16807	7294	1
16813	8719	1
16813	13579	1
16813	13982	1
16813	13983	1
16816	13341	1
16816	9328	1
16816	9329	1
16816	9592	1
16818	13341	1
16818	9328	1
16818	9586	1
16818	9592	1
16827	14080	1
16827	14279	1
16827	9329	1
16827	9589	1
16827	2353	1
16828	1327	1
16828	2586	1
16828	3513	1
16830	9597	1
16834	9358	1
16834	9359	1
16834	2994	1
16838	9742	1
16838	13675	1
16838	1174	1
16840	9351	1
16840	9450	1
16840	7460	1
16841	9450	1
16841	13668	1
16844	9556	1
16844	12967	1
16844	823	1
16858	9329	1
16858	9330	1
16858	815	1
16861	5877	1
16861	1793	1
16864	13959	1
16864	36	1
16864	799	1
16864	2044	1
16873	138	1
16873	904	1
16874	9205	1
16874	4657	1
16901	4334	1
16901	5567	1
16911	13713	1
16911	823	1
16911	834	1
16911	835	1
16914	1901	1
16914	13758	1
16914	6999	1
16914	7179	1
16920	9530	1
16920	13863	1
16920	14327	1
16927	6867	1
16927	11782	1
16927	7483	1
16927	7484	1
16927	7485	1
16929	6867	1
16929	2247	1
16929	6749	1
16929	10743	1
16929	12964	1
16929	5	1
16929	2567	1
16929	7487	1
16929	7488	1
16931	8634	1
16931	821	1
16958	14140	1
16958	14279	1
16958	9328	1
16958	9512	1
16958	9586	1
16958	9592	1
16958	2417	1
16961	6085	1
16961	13777	1
16961	7495	1
16961	7496	1
16966	12656	1
16966	388	1
16971	5410	1
16971	13691	1
16971	7503	1
16979	13456	1
16979	13832	1
16982	9328	1
16982	12988	1
16982	1702	1
16982	7507	1
16990	2153	1
16990	12998	1
16993	9466	1
17002	9555	1
17002	13897	1
17002	634	1
17013	4435	1
17013	4881	1
17013	12535	1
17013	1542	1
17013	5999	1
17018	6123	1
17018	12179	1
17024	14418	1
17024	474	1
17024	7223	1
17024	7522	1
17024	7523	1
17024	7524	1
17036	9476	1
17036	9573	1
17036	12497	1
17036	12499	1
17036	7534	1
17036	7535	1
17038	9351	1
17038	13667	1
17038	1572	1
17038	5978	1
17038	7536	1
17043	3849	1
17043	371	1
17043	7295	1
17043	7540	1
17049	9329	1
17049	9330	1
17049	12813	1
17050	14279	1
17050	9329	1
17050	9330	1
17050	12813	1
17060	6054	1
17060	9330	1
17060	13786	1
17062	13060	1
17062	4796	1
17062	5409	1
17062	1014	1
17064	9463	1
17064	13214	1
17064	592	1
17064	7544	1
17078	5008	1
17078	6064	1
17078	12641	1
17079	14429	1
17079	5008	1
17079	6064	1
17079	10291	1
17079	10293	1
17079	937	1
17079	7549	1
17081	14433	1
17081	7550	1
17088	13723	1
17088	331	1
17088	8802	1
17088	9597	1
17088	13828	1
17088	13890	1
17088	1464	1
17089	1894	1
17089	6768	1
17089	13287	1
17089	13860	1
17089	13946	1
17089	14015	1
17089	14016	1
17089	14017	1
17089	3536	1
17118	13652	1
17118	13758	1
17118	14356	1
17118	478	1
17118	4696	1
17148	9441	1
17148	9442	1
17151	1823	1
17151	12656	1
17151	14218	1
17151	6679	1
17151	7576	1
17151	7577	1
17166	1854	1
17166	8587	1
17166	10293	1
17166	14189	1
17167	9439	1
17167	9490	1
17167	9491	1
17175	331	1
17175	9597	1
17175	774	1
17179	9330	1
17179	12010	1
17179	1986	1
17199	9742	1
17199	13675	1
17199	7595	1
17208	1974	1
17208	14011	1
17208	14012	1
17208	14043	1
17210	9441	1
17210	9636	1
17210	1803	1
17221	1888	1
17221	613	1
17221	1172	1
17225	1748	1
17225	3404	1
17243	9329	1
17243	9330	1
17243	2360	1
17251	13060	1
17251	4796	1
17251	1014	1
17253	1952	1
17253	4796	1
17253	1014	1
17264	9546	1
17264	7611	1
17265	6064	1
17265	13671	1
17265	14379	1
17275	7617	1
17275	7618	1
17281	36	1
17281	1035	1
17281	2044	1
17286	592	1
17286	1338	1
17286	7544	1
17286	7625	1
17286	7626	1
17295	13341	1
17295	9328	1
17295	9586	1
17295	9592	1
17298	5010	1
17298	5869	1
17298	6064	1
17298	9586	1
17298	2374	1
17300	13341	1
17300	9328	1
17300	9586	1
17300	9767	1
17303	1770	1
17303	2507	1
17303	3834	1
17303	3835	1
17303	12967	1
17309	6061	1
17309	383	1
17309	929	1
17312	13341	1
17312	13688	1
17316	13341	1
17316	13083	1
17316	13688	1
17324	3834	1
17324	13785	1
17350	13071	1
17350	13820	1
17350	751	1
17350	1091	1
17368	14404	1
17368	2386	1
17370	13925	1
17370	1149	1
17370	3158	1
17375	1102	1
17375	14081	1
17377	13341	1
17377	13688	1
17379	13341	1
17379	3834	1
17379	3835	1
17379	13688	1
17384	11708	1
17384	896	1
17394	1102	1
17394	13044	1
17394	1647	1
17394	7658	1
17394	7659	1
17395	6055	1
17395	13349	1
17395	408	1
17395	515	1
17395	7088	1
17724	12917	1
17724	7832	1
17725	9639	1
17725	7833	1
17727	2507	1
17727	2700	1
17727	3067	1
17727	3834	1
17727	5442	1
17727	7258	1
17730	2834	1
17730	6173	1
17730	3896	1
17731	8841	1
17731	9271	1
17732	12479	1
17732	14434	1
17732	7835	1
17736	13149	1
17736	7837	1
17738	139	1
17738	9781	1
17739	3379	1
17739	6227	1
17739	7839	1
17741	1841	1
17741	14397	1
17743	13752	1
17743	15	1
17743	7841	1
17744	14395	1
17744	13752	1
17744	15	1
17744	7411	1
17744	7841	1
17746	8769	1
17746	10560	1
17746	10562	1
17747	7842	1
17749	3950	1
17749	13362	1
17749	7843	1
17749	7844	1
17751	9639	1
17751	9640	1
17752	2483	1
17752	2485	1
17752	2486	1
17753	3432	1
17753	3450	1
17753	10284	1
17754	14082	1
17754	6188	1
17755	11676	1
17755	12563	1
17755	3413	1
17755	7845	1
17755	7846	1
17758	10806	1
17758	10807	1
17760	3239	1
17760	3240	1
17760	3891	1
17760	5777	1
17760	7848	1
17761	14445	1
17761	129	1
17764	1850	1
17764	14387	1
17764	3418	1
17765	9316	1
17765	3179	1
17767	13024	1
17767	13414	1
17767	920	1
17767	7850	1
17768	9330	1
17768	13024	1
17768	13414	1
17772	1958	1
17772	13131	1
17772	13235	1
17773	166	1
17773	280	1
17773	1400	1
17773	2727	1
17774	14434	1
17774	7835	1
17776	10316	1
17776	13677	1
17776	605	1
17778	6748	1
17778	7854	1
17780	6748	1
17780	7854	1
17780	7855	1
17781	3711	1
17781	1050	1
17782	7856	1
17783	3711	1
17783	7109	1
17783	13724	1
17783	1050	1
17783	1051	1
17785	3711	1
17785	13724	1
17785	1050	1
17785	1051	1
17786	36	1
17786	2075	1
17788	2303	1
17788	5260	1
17789	10370	1
17789	10371	1
17789	14437	1
17789	7857	1
17792	10444	1
17792	12595	1
17795	5005	1
17795	12830	1
17797	4439	1
17797	7860	1
17797	7861	1
17800	13663	1
17800	503	1
17800	831	1
17802	4285	1
17802	6258	1
17802	13712	1
17805	2507	1
17805	5493	1
17805	6595	1
17805	8746	1
17805	502	1
17806	2507	1
17806	3834	1
17806	3835	1
17806	5493	1
17806	7863	1
17807	14139	1
17807	265	1
17807	2011	1
17807	7864	1
17807	7865	1
17808	2507	1
17808	3834	1
17808	3835	1
17808	5567	1
17809	14318	1
17809	608	1
17810	5496	1
17816	9328	1
17816	9586	1
17816	13067	1
17818	13137	1
17818	13342	1
17818	13812	1
17819	9859	1
17819	10622	1
17821	719	1
17822	10314	1
17822	719	1
17824	7024	1
17824	11722	1
17824	11723	1
17827	13693	1
17827	7871	1
17830	14363	1
17830	6922	1
17831	190	1
17831	5507	1
17831	2981	1
17833	8743	1
17833	12515	1
17833	7847	1
17835	13673	1
17835	12479	1
17835	14434	1
17835	7183	1
17837	12660	1
17837	4597	1
17838	1921	1
17838	4285	1
17838	13712	1
17838	2062	1
17838	7874	1
17838	7875	1
17839	139	1
17839	9781	1
17840	10569	1
17840	7876	1
17842	14395	1
17842	13460	1
17842	13463	1
17842	294	1
17843	12521	1
17843	6064	1
17843	12873	1
17843	7877	1
17845	3711	1
17845	13724	1
17845	1050	1
17845	1051	1
17846	9277	1
17846	9279	1
17846	3570	1
17847	3469	1
17847	5931	1
17849	4025	1
17849	7879	1
17851	9530	1
17851	13699	1
17851	7831	1
17851	7881	1
17851	7882	1
17852	7883	1
17852	7884	1
17854	209	1
17854	240	1
17855	3802	1
17855	8641	1
17855	12143	1
17855	12144	1
17856	209	1
17856	240	1
17859	741	1
17859	7886	1
17861	9436	1
17862	3159	1
17862	4915	1
17863	3159	1
17863	4915	1
17863	4916	1
17865	13341	1
17865	1931	1
17865	1932	1
17866	11466	1
17866	10560	1
17866	10562	1
17866	2721	1
17867	2304	1
17867	9248	1
17867	9580	1
17872	5080	1
17872	9784	1
17872	7889	1
17873	10316	1
17873	13677	1
17874	10316	1
17874	13677	1
17876	14310	1
17876	6056	1
17876	955	1
17879	9320	1
17879	5955	1
17881	14121	1
17881	7892	1
17882	6877	1
17882	7893	1
17882	7894	1
17882	7895	1
17883	1232	1
17883	7440	1
17884	4106	1
17884	6064	1
17884	343	1
17884	7896	1
17886	13663	1
17886	831	1
17886	832	1
17888	13106	1
17888	12265	1
17888	6244	1
17893	1850	1
17893	14387	1
17893	9782	1
17895	5008	1
17895	6064	1
17895	7900	1
17896	7159	1
17896	12152	1
17896	6937	1
17896	868	1
17897	12881	1
17897	14465	1
17897	1258	1
17897	2510	1
17898	1850	1
17898	14387	1
17898	8697	1
17902	6663	1
17902	9248	1
17903	12616	1
17903	12702	1
17903	13359	1
17903	13883	1
17903	6830	1
17904	12483	1
17904	13390	1
17905	7159	1
17905	12662	1
17905	868	1
17906	7902	1
17906	7903	1
17907	10316	1
17907	7904	1
17908	10316	1
17908	7904	1
17909	2557	1
17909	4282	1
17913	2834	1
17913	5080	1
17913	10557	1
17913	7905	1
17918	14082	1
17918	3835	1
17918	5041	1
17918	5058	1
17918	12571	1
17919	13705	1
17919	7907	1
17922	7103	1
17922	13025	1
17922	3363	1
17925	13341	1
